time,bam10,bam25
2020-05-28-16,29,21
2020-05-28-17,31,22
2020-05-28-18,30,21
2020-05-28-19,31,22
2020-05-28-20,30,23
2020-05-28-21,26,22
2020-05-28-22,26,20
2020-05-28-23,25,18
2020-05-28-24,24,18
2020-05-29-01,25,21
2020-05-29-02,27,19
2020-05-29-03,27,20
2020-05-29-04,28,19
2020-05-29-05,29,21
2020-05-29-06,27,20
2020-05-29-07,26,22
2020-05-29-08,26,17
2020-05-29-09,31,21
2020-05-29-10,28,15
2020-05-29-11,30,16
2020-05-29-12,35,22
2020-05-29-13,39,25
2020-05-29-14,38,25
2020-05-29-15,40,23
2020-05-29-16,35,23
2020-05-29-17,37,28
2020-05-29-18,36,25
2020-05-29-19,37,24
2020-05-29-20,19,16
2020-05-29-21,26,19
2020-05-29-22,31,21
2020-05-29-23,35,24
2020-05-29-24,35,23
2020-05-30-01,36,26
2020-05-30-02,37,25
2020-05-30-03,39,25
2020-05-30-04,38,26
2020-05-30-05,36,27
2020-05-30-06,33,24
2020-05-30-07,33,25
2020-05-30-08,33,23
2020-05-30-09,41,25
2020-05-30-10,39,22
2020-05-30-11,40,24
2020-05-30-12,39,24
2020-05-30-13,36,25
2020-05-30-14,29,22
2020-05-30-15,25,18
2020-05-30-16,25,19
2020-05-30-17,29,22
2020-05-30-18,32,25
2020-05-30-19,50,38
2020-05-30-20,42,34
2020-05-30-21,41,32
2020-05-30-22,43,33
2020-05-30-23,39,32
2020-05-30-24,32,26
2020-05-31-01,29,25
2020-05-31-02,27,21
2020-05-31-03,29,26
2020-05-31-04,31,25
2020-05-31-05,32,26
2020-05-31-06,39,29
2020-05-31-07,44,34
2020-05-31-08,45,34
2020-05-31-09,49,37
2020-05-31-10,47,34
2020-05-31-11,51,35
2020-05-31-12,36,27
2020-05-31-13,39,31
2020-05-31-14,37,32
2020-05-31-15,47,39
2020-05-31-16,44,35
2020-05-31-17,41,33
2020-05-31-18,36,28
2020-05-31-19,37,31
2020-05-31-20,37,31
2020-05-31-21,32,26
2020-05-31-22,32,27
2020-05-31-23,33,26
2020-05-31-24,27,20
2020-06-01-01,20,16
2020-06-01-02,13,10
2020-06-01-03,10,9
2020-06-01-04,11,9
2020-06-01-05,11,10
2020-06-01-06,10,8
2020-06-01-07,11,8
2020-06-01-08,13,8
2020-06-01-09,19,9
2020-06-01-10,18,7
2020-06-01-11,17,5
2020-06-01-12,14,6
2020-06-01-13,18,10
2020-06-01-14,19,9
2020-06-01-15,18,6
2020-06-01-16,19,7
2020-06-01-17,16,6
2020-06-01-18,14,7
2020-06-01-19,19,11
2020-06-01-20,20,15
2020-06-01-21,20,14
2020-06-01-22,19,12
2020-06-01-23,16,12
2020-06-01-24,16,10
2020-06-02-01,16,10
2020-06-02-02,16,11
2020-06-02-03,17,11
2020-06-02-04,14,11
2020-06-02-05,16,13
2020-06-02-06,19,13
2020-06-02-07,21,13
2020-06-02-08,20,11
2020-06-02-09,26,13
2020-06-02-10,27,13
2020-06-02-11,26,12
2020-06-02-12,29,16
2020-06-02-13,30,15
2020-06-02-14,19,5
2020-06-02-15,19,9
2020-06-02-16,17,9
2020-06-02-17,21,14
2020-06-02-18,19,14
2020-06-02-19,19,13
2020-06-02-20,27,17
2020-06-02-21,28,18
2020-06-02-22,20,14
2020-06-02-23,24,17
2020-06-02-24,32,19
2020-06-03-01,36,19
2020-06-03-02,37,19
2020-06-03-03,39,22
2020-06-03-04,41,20
2020-06-03-05,38,23
2020-06-03-06,33,20
2020-06-03-07,34,21
2020-06-03-08,39,20
2020-06-03-09,45,23
2020-06-03-10,53,23
2020-06-03-11,52,25
2020-06-03-12,39,20
2020-06-03-13,48,22
2020-06-03-14,,
2020-06-03-15,,
2020-06-03-16,,
2020-06-03-17,,
2020-06-03-18,,
2020-06-03-19,54,34
2020-06-03-20,52,28
2020-06-03-21,42,26
2020-06-03-22,39,22
2020-06-03-23,39,17
2020-06-03-24,43,21
2020-06-04-01,48,22
2020-06-04-02,45,20
2020-06-04-03,42,18
2020-06-04-04,36,18
2020-06-04-05,36,19
2020-06-04-06,33,20
2020-06-04-07,28,20
2020-06-04-08,27,18
2020-06-04-09,32,22
2020-06-04-10,37,21
2020-06-04-11,52,25
2020-06-04-12,66,26
2020-06-04-13,80,31
2020-06-04-14,88,31
2020-06-04-15,74,34
2020-06-04-16,54,33
2020-06-04-17,48,34
2020-06-04-18,43,25
2020-06-04-19,38,25
2020-06-04-20,34,26
2020-06-04-21,35,22
2020-06-04-22,34,19
2020-06-04-23,36,20
2020-06-04-24,27,14
2020-06-05-01,26,18
2020-06-05-02,24,12
2020-06-05-03,25,16
2020-06-05-04,35,18
2020-06-05-05,40,21
2020-06-05-06,40,19
2020-06-05-07,45,23
2020-06-05-08,50,24
2020-06-05-09,54,27
2020-06-05-10,52,23
2020-06-05-11,50,23
2020-06-05-12,49,22
2020-06-05-13,49,21
2020-06-05-14,46,23
2020-06-05-15,49,26
2020-06-05-16,43,22
2020-06-05-17,40,23
2020-06-05-18,44,26
2020-06-05-19,61,35
2020-06-05-20,67,39
2020-06-05-21,61,38
2020-06-05-22,45,27
2020-06-05-23,39,25
2020-06-05-24,45,25
2020-06-06-01,40,23
2020-06-06-02,33,21
2020-06-06-03,37,24
2020-06-06-04,36,23
2020-06-06-05,43,28
2020-06-06-06,41,27
2020-06-06-07,47,29
2020-06-06-08,36,23
2020-06-06-09,45,24
2020-06-06-10,42,23
2020-06-06-11,52,27
2020-06-06-12,52,29
2020-06-06-13,51,29
2020-06-06-14,51,28
2020-06-06-15,56,29
2020-06-06-16,53,25
2020-06-06-17,54,29
2020-06-06-18,64,38
2020-06-06-19,72,48
2020-06-06-20,63,44
2020-06-06-21,68,46
2020-06-06-22,73,50
2020-06-06-23,88,56
2020-06-06-24,87,58
2020-06-07-01,82,57
2020-06-07-02,71,43
2020-06-07-03,62,37
2020-06-07-04,50,32
2020-06-07-05,53,33
2020-06-07-06,46,28
2020-06-07-07,47,32
2020-06-07-08,46,31
2020-06-07-09,45,30
2020-06-07-10,37,21
2020-06-07-11,34,21
2020-06-07-12,35,19
2020-06-07-13,40,17
2020-06-07-14,41,20
2020-06-07-15,44,22
2020-06-07-16,41,20
2020-06-07-17,41,19
2020-06-07-18,47,27
2020-06-07-19,60,34
2020-06-07-20,55,32
2020-06-07-21,52,28
2020-06-07-22,48,25
2020-06-07-23,48,24
2020-06-07-24,43,23
2020-06-08-01,44,25
2020-06-08-02,40,22
2020-06-08-03,43,25
2020-06-08-04,35,22
2020-06-08-05,28,20
2020-06-08-06,20,13
2020-06-08-07,20,15
2020-06-08-08,24,14
2020-06-08-09,32,15
2020-06-08-10,34,17
2020-06-08-11,38,19
2020-06-08-12,39,20
2020-06-08-13,41,22
2020-06-08-14,43,21
2020-06-08-15,47,24
2020-06-08-16,52,28
2020-06-08-17,63,36
2020-06-08-18,58,34
2020-06-08-19,53,30
2020-06-08-20,43,27
2020-06-08-21,39,22
2020-06-08-22,34,20
2020-06-08-23,31,19
2020-06-08-24,32,19
2020-06-09-01,33,19
2020-06-09-02,31,19
2020-06-09-03,32,18
2020-06-09-04,31,20
2020-06-09-05,35,21
2020-06-09-06,36,20
2020-06-09-07,38,20
2020-06-09-08,38,22
2020-06-09-09,40,23
2020-06-09-10,41,19
2020-06-09-11,43,20
2020-06-09-12,48,23
2020-06-09-13,51,27
2020-06-09-14,53,26
2020-06-09-15,56,30
2020-06-09-16,59,31
2020-06-09-17,63,33
2020-06-09-18,59,31
2020-06-09-19,60,28
2020-06-09-20,55,27
2020-06-09-21,55,26
2020-06-09-22,50,25
2020-06-09-23,47,25
2020-06-09-24,49,23
2020-06-10-01,49,25
2020-06-10-02,46,24
2020-06-10-03,46,25
2020-06-10-04,45,26
2020-06-10-05,44,27
2020-06-10-06,45,27
2020-06-10-07,48,29
2020-06-10-08,49,28
2020-06-10-09,59,28
2020-06-10-10,65,28
2020-06-10-11,75,30
2020-06-10-12,59,29
2020-06-10-13,41,26
2020-06-10-14,,
2020-06-10-15,36,21
2020-06-10-16,43,25
2020-06-10-17,44,31
2020-06-10-18,33,23
2020-06-10-19,33,24
2020-06-10-20,24,16
2020-06-10-21,28,18
2020-06-10-22,22,16
2020-06-10-23,21,15
2020-06-10-24,23,17
2020-06-11-01,24,19
2020-06-11-02,24,16
2020-06-11-03,23,16
2020-06-11-04,24,16
2020-06-11-05,29,19
2020-06-11-06,30,20
2020-06-11-07,30,19
2020-06-11-08,30,21
2020-06-11-09,37,27
2020-06-11-10,33,22
2020-06-11-11,26,18
2020-06-11-12,21,16
2020-06-11-13,19,16
2020-06-11-14,19,13
2020-06-11-15,22,14
2020-06-11-16,26,14
2020-06-11-17,26,14
2020-06-11-18,31,16
2020-06-11-19,31,16
2020-06-11-20,34,17
2020-06-11-21,43,19
2020-06-11-22,40,24
2020-06-11-23,30,20
2020-06-11-24,27,16
2020-06-12-01,26,16
2020-06-12-02,28,16
2020-06-12-03,27,14
2020-06-12-04,26,15
2020-06-12-05,25,14
2020-06-12-06,26,15
2020-06-12-07,28,15
2020-06-12-08,30,16
2020-06-12-09,37,17
2020-06-12-10,46,21
2020-06-12-11,47,19
2020-06-12-12,42,17
2020-06-12-13,45,17
2020-06-12-14,49,17
2020-06-12-15,49,18
2020-06-12-16,31,15
2020-06-12-17,46,21
2020-06-12-18,59,28
2020-06-12-19,56,30
2020-06-12-20,55,31
2020-06-12-21,51,27
2020-06-12-22,50,26
2020-06-12-23,52,26
2020-06-12-24,44,24
2020-06-13-01,45,23
2020-06-13-02,46,25
2020-06-13-03,48,27
2020-06-13-04,46,25
2020-06-13-05,46,24
2020-06-13-06,44,24
2020-06-13-07,45,24
2020-06-13-08,49,25
2020-06-13-09,56,27
2020-06-13-10,59,24
2020-06-13-11,66,22
2020-06-13-12,67,26
2020-06-13-13,52,27
2020-06-13-14,47,24
2020-06-13-15,43,21
2020-06-13-16,52,25
2020-06-13-17,50,32
2020-06-13-18,41,28
2020-06-13-19,31,23
2020-06-13-20,57,39
2020-06-13-21,53,36
2020-06-13-22,41,28
2020-06-13-23,40,30
2020-06-13-24,38,27
2020-06-14-01,39,27
2020-06-14-02,35,26
2020-06-14-03,48,33
2020-06-14-04,42,26
2020-06-14-05,26,20
2020-06-14-06,29,21
2020-06-14-07,29,22
2020-06-14-08,35,26
2020-06-14-09,45,33
2020-06-14-10,55,38
2020-06-14-11,62,42
2020-06-14-12,49,29
2020-06-14-13,43,16
2020-06-14-14,40,14
2020-06-14-15,33,11
2020-06-14-16,24,10
2020-06-14-17,25,11
2020-06-14-18,23,13
2020-06-14-19,25,14
2020-06-14-20,26,19
2020-06-14-21,27,22
2020-06-14-22,24,16
2020-06-14-23,24,16
2020-06-14-24,27,16
2020-06-15-01,30,20
2020-06-15-02,27,17
2020-06-15-03,26,19
2020-06-15-04,26,16
2020-06-15-05,25,15
2020-06-15-06,24,15
2020-06-15-07,25,15
2020-06-15-08,24,15
2020-06-15-09,27,18
2020-06-15-10,30,16
2020-06-15-11,28,17
2020-06-15-12,31,18
2020-06-15-13,29,15
2020-06-15-14,21,13
2020-06-15-15,17,6
2020-06-15-16,17,9
2020-06-15-17,15,9
2020-06-15-18,13,6
2020-06-15-19,13,10
2020-06-15-20,19,12
2020-06-15-21,19,14
2020-06-15-22,18,12
2020-06-15-23,18,12
2020-06-15-24,21,15
2020-06-16-01,28,20
2020-06-16-02,35,27
2020-06-16-03,38,30
2020-06-16-04,41,32
2020-06-16-05,48,33
2020-06-16-06,46,35
2020-06-16-07,46,35
2020-06-16-08,44,32
2020-06-16-09,44,32
2020-06-16-10,48,31
2020-06-16-11,47,33
2020-06-16-12,47,31
2020-06-16-13,46,31
2020-06-16-14,47,32
2020-06-16-15,49,33
2020-06-16-16,52,35
2020-06-16-17,53,39
2020-06-16-18,75,55
2020-06-16-19,75,55
2020-06-16-20,64,48
2020-06-16-21,58,44
2020-06-16-22,52,40
2020-06-16-23,54,40
2020-06-16-24,58,44
2020-06-17-01,60,42
2020-06-17-02,57,40
2020-06-17-03,54,37
2020-06-17-04,53,37
2020-06-17-05,52,36
2020-06-17-06,45,33
2020-06-17-07,47,34
2020-06-17-08,46,30
2020-06-17-09,47,29
2020-06-17-10,46,31
2020-06-17-11,46,32
2020-06-17-12,37,25
2020-06-17-13,37,25
2020-06-17-14,34,22
2020-06-17-15,34,22
2020-06-17-16,45,32
2020-06-17-17,60,44
2020-06-17-18,51,38
2020-06-17-19,33,27
2020-06-17-20,33,24
2020-06-17-21,28,23
2020-06-17-22,29,21
2020-06-17-23,25,20
2020-06-17-24,22,15
2020-06-18-01,18,12
2020-06-18-02,18,13
2020-06-18-03,16,13
2020-06-18-04,17,12
2020-06-18-05,19,15
2020-06-18-06,22,16
2020-06-18-07,25,17
2020-06-18-08,28,19
2020-06-18-09,31,19
2020-06-18-10,34,19
2020-06-18-11,32,17
2020-06-18-12,36,19
2020-06-18-13,35,21
2020-06-18-14,35,20
2020-06-18-15,,
2020-06-18-16,,
2020-06-18-17,,
2020-06-18-18,18,14
2020-06-18-19,44,38
2020-06-18-20,46,35
2020-06-18-21,47,34
2020-06-18-22,40,31
2020-06-18-23,42,33
2020-06-18-24,39,28
2020-06-19-01,31,23
2020-06-19-02,30,23
2020-06-19-03,,24
2020-06-19-04,19,16
2020-06-19-05,15,15
2020-06-19-06,16,13
2020-06-19-07,16,12
2020-06-19-08,14,10
2020-06-19-09,16,9
2020-06-19-10,14,8
2020-06-19-11,14,6
2020-06-19-12,19,16
2020-06-19-13,15,11
2020-06-19-14,14,
2020-06-19-15,25,20
2020-06-19-16,30,22
2020-06-19-17,29,21
2020-06-19-18,42,26
2020-06-19-19,39,27
2020-06-19-20,30,20
2020-06-19-21,28,23
2020-06-19-22,28,19
2020-06-19-23,25,19
2020-06-19-24,29,20
2020-06-20-01,31,21
2020-06-20-02,29,20
2020-06-20-03,29,21
2020-06-20-04,28,20
2020-06-20-05,26,22
2020-06-20-06,27,20
2020-06-20-07,28,20
2020-06-20-08,28,20
2020-06-20-09,33,19
2020-06-20-10,27,17
2020-06-20-11,28,20
2020-06-20-12,35,25
2020-06-20-13,37,30
2020-06-20-14,45,37
2020-06-20-15,57,49
2020-06-20-16,54,44
2020-06-20-17,47,40
2020-06-20-18,44,32
2020-06-20-19,38,28
2020-06-20-20,36,28
2020-06-20-21,35,25
2020-06-20-22,32,23
2020-06-20-23,30,23
2020-06-20-24,33,24
2020-06-21-01,34,26
2020-06-21-02,34,26
2020-06-21-03,33,25
2020-06-21-04,29,21
2020-06-21-05,29,23
2020-06-21-06,33,25
2020-06-21-07,32,22
2020-06-21-08,30,22
2020-06-21-09,33,24
2020-06-21-10,31,21
2020-06-21-11,35,23
2020-06-21-12,31,23
2020-06-21-13,29,22
2020-06-21-14,31,25
2020-06-21-15,35,28
2020-06-21-16,35,27
2020-06-21-17,35,28
2020-06-21-18,36,27
2020-06-21-19,31,23
2020-06-21-20,29,23
2020-06-21-21,29,23
2020-06-21-22,31,24
2020-06-21-23,33,27
2020-06-21-24,34,26
2020-06-22-01,35,27
2020-06-22-02,35,27
2020-06-22-03,34,28
2020-06-22-04,36,26
2020-06-22-05,34,26
2020-06-22-06,35,28
2020-06-22-07,39,29
2020-06-22-08,40,28
2020-06-22-09,46,29
2020-06-22-10,45,24
2020-06-22-11,45,26
2020-06-22-12,38,23
2020-06-22-13,39,27
2020-06-22-14,39,26
2020-06-22-15,36,26
2020-06-22-16,44,31
2020-06-22-17,50,32
2020-06-22-18,45,28
2020-06-22-19,46,28
2020-06-22-20,37,23
2020-06-22-21,26,20
2020-06-22-22,30,19
2020-06-22-23,28,18
2020-06-22-24,29,18
2020-06-23-01,33,18
2020-06-23-02,31,20
2020-06-23-03,31,26
2020-06-23-04,32,24
2020-06-23-05,33,26
2020-06-23-06,29,22
2020-06-23-07,28,23
2020-06-23-08,30,21
2020-06-23-09,35,24
2020-06-23-10,32,19
2020-06-23-11,32,22
2020-06-23-12,36,24
2020-06-23-13,43,31
2020-06-23-14,48,33
2020-06-23-15,56,36
2020-06-23-16,59,39
2020-06-23-17,57,39
2020-06-23-18,51,35
2020-06-23-19,50,37
2020-06-23-20,43,29
2020-06-23-21,42,31
2020-06-23-22,42,30
2020-06-23-23,45,34
2020-06-23-24,43,32
2020-06-24-01,49,36
2020-06-24-02,54,40
2020-06-24-03,55,44
2020-06-24-04,57,45
2020-06-24-05,48,38
2020-06-24-06,39,33
2020-06-24-07,36,26
2020-06-24-08,33,20
2020-06-24-09,31,20
2020-06-24-10,28,19
2020-06-24-11,29,24
2020-06-24-12,27,20
2020-06-24-13,23,18
2020-06-24-14,17,14
2020-06-24-15,20,17
2020-06-24-16,24,19
2020-06-24-17,20,17
2020-06-24-18,17,15
2020-06-24-19,15,15
2020-06-24-20,14,11
2020-06-24-21,14,11
2020-06-24-22,10,8
2020-06-24-23,9,5
2020-06-24-24,9,7
2020-06-25-01,8,8
2020-06-25-02,9,6
2020-06-25-03,4,
2020-06-25-04,5,3
2020-06-25-05,4,4
2020-06-25-06,10,6
2020-06-25-07,10,9
2020-06-25-08,16,10
2020-06-25-09,14,10
2020-06-25-10,13,8
2020-06-25-11,12,10
2020-06-25-12,13,9
2020-06-25-13,9,5
2020-06-25-14,17,12
2020-06-25-15,20,15
2020-06-25-16,13,8
2020-06-25-17,14,12
2020-06-25-18,14,10
2020-06-25-19,10,10
2020-06-25-20,11,8
2020-06-25-21,12,9
2020-06-25-22,11,8
2020-06-25-23,7,5
2020-06-25-24,7,6
2020-06-26-01,6,
2020-06-26-02,5,4
2020-06-26-03,4,
2020-06-26-04,4,3
2020-06-26-05,3,1
2020-06-26-06,3,1
2020-06-26-07,7,4
2020-06-26-08,10,6
2020-06-26-09,22,15
2020-06-26-10,31,22
2020-06-26-11,35,24
2020-06-26-12,29,23
2020-06-26-13,26,21
2020-06-26-14,24,20
2020-06-26-15,22,19
2020-06-26-16,29,24
2020-06-26-17,,25
2020-06-26-18,25,20
2020-06-26-19,24,22
2020-06-26-20,27,21
2020-06-26-21,20,17
2020-06-26-22,20,18
2020-06-26-23,17,14
2020-06-26-24,17,15
2020-06-27-01,18,13
2020-06-27-02,16,13
2020-06-27-03,18,14
2020-06-27-04,14,12
2020-06-27-05,17,13
2020-06-27-06,17,13
2020-06-27-07,22,15
2020-06-27-08,24,16
2020-06-27-09,24,15
2020-06-27-10,25,14
2020-06-27-11,28,14
2020-06-27-12,25,16
2020-06-27-13,24,17
2020-06-27-14,26,19
2020-06-27-15,33,24
2020-06-27-16,38,29
2020-06-27-17,37,33
2020-06-27-18,30,25
2020-06-27-19,26,24
2020-06-27-20,24,19
2020-06-27-21,18,17
2020-06-27-22,19,15
2020-06-27-23,20,18
2020-06-27-24,22,16
2020-06-28-01,26,21
2020-06-28-02,25,18
2020-06-28-03,25,22
2020-06-28-04,24,17
2020-06-28-05,26,20
2020-06-28-06,25,20
2020-06-28-07,25,21
2020-06-28-08,29,21
2020-06-28-09,32,23
2020-06-28-10,25,19
2020-06-28-11,24,20
2020-06-28-12,28,22
2020-06-28-13,27,23
2020-06-28-14,28,21
2020-06-28-15,25,21
2020-06-28-16,27,19
2020-06-28-17,29,20
2020-06-28-18,31,25
2020-06-28-19,28,24
2020-06-28-20,29,25
2020-06-28-21,28,25
2020-06-28-22,25,21
2020-06-28-23,23,19
2020-06-28-24,22,18
2020-06-29-01,20,18
2020-06-29-02,22,17
2020-06-29-03,26,18
2020-06-29-04,24,18
2020-06-29-05,22,19
2020-06-29-06,24,19
2020-06-29-07,28,21
2020-06-29-08,30,22
2020-06-29-09,32,25
2020-06-29-10,31,21
2020-06-29-11,30,21
2020-06-29-12,37,27
2020-06-29-13,38,30
2020-06-29-14,37,29
2020-06-29-15,42,31
2020-06-29-16,40,30
2020-06-29-17,40,30
2020-06-29-18,39,32
2020-06-29-19,36,35
2020-06-29-20,41,36
2020-06-29-21,43,41
2020-06-29-22,37,34
2020-06-29-23,38,34
2020-06-29-24,27,21
2020-06-30-01,23,18
2020-06-30-02,17,14
2020-06-30-03,8,
2020-06-30-04,8,6
2020-06-30-05,8,7
2020-06-30-06,8,6
2020-06-30-07,8,4
2020-06-30-08,8,6
2020-06-30-09,6,6
2020-06-30-10,6,4
2020-06-30-11,7,5
2020-06-30-12,6,3
2020-06-30-13,8,4
2020-06-30-14,6,3
2020-06-30-15,3,2
2020-06-30-16,5,1
2020-06-30-17,6,1
2020-06-30-18,5,2
2020-06-30-19,4,3
2020-06-30-20,7,6
2020-06-30-21,4,
2020-06-30-22,4,
2020-06-30-23,4,4
2020-06-30-24,4,3
