,AI,RAW,PM10,RH,TEMP,bam10,bam25
2020-06-01 15:00,4.167309942,4.0935672510000005,4.587719298000001,34.96195906,29.58219298,18.0,6.0
2020-06-01 16:00,3.32111437,2.586510264,3.1818181819999998,34.99428152,28.44715543,19.0,7.0
2020-06-01 17:00,3.558005865,2.9090909089999997,3.4281524930000002,35.07463343,28.10964809,16.0,6.0
2020-06-01 18:00,4.863157895,4.8888888889999995,5.415204677999999,36.30099415,27.93906433,14.0,7.0
2020-06-01 19:00,5.816334311,5.997067448999999,6.727272727000001,38.06926686,27.0644868,19.0,11.0
2020-06-01 20:00,9.155073314,9.304985337,10.23753666,47.88390029,22.72082111,20.0,15.0
2020-06-01 21:00,10.3972434,11.28445748,12.50733138,54.154369499999994,20.55082111,20.0,14.0
2020-06-01 22:00,10.59758824,11.88529412,13.45294118,58.00094118,19.59652941,19.0,12.0
2020-06-01 23:00,12.32602941,16.85,18.39117647,61.95017647,18.91117647,16.0,12.0
2020-06-02 00:00,12.90214706,18.73529412,20.29705882,64.24938235,18.49732353,16.0,10.0
2020-06-02 01:00,14.34899705,23.06784661,24.98820059,65.55640118,18.28766962,16.0,10.0
2020-06-02 02:00,16.80585799,29.955621299999997,32.71301775,69.42890533,17.76094675,16.0,11.0
2020-06-02 03:00,16.09148368,28.03264095,30.39762611,70.14023739,17.32818991,17.0,11.0
2020-06-02 04:00,16.24023669,28.46745562,30.94378698,69.63248521,17.22316568,14.0,11.0
2020-06-02 05:00,19.71210682,35.08011869,40.94065282,71.67910979,16.74848665,16.0,13.0
2020-06-02 06:00,21.33501493,38.32238806,46.36716418,71.52934328,17.02704478,19.0,13.0
2020-06-02 07:00,18.30477745,33.54599407,38.39465875,66.92376855,17.95727003,21.0,13.0
2020-06-02 08:00,17.24495549,31.31454006,34.92581602,64.16804154,18.49581602,20.0,11.0
2020-06-02 09:00,16.96494083,30.53550296,33.82248521,61.32304734,19.19618343,26.0,13.0
2020-06-02 10:00,17.27272997,31.27596439,35.05637982,59.55804154,19.90913947,27.0,13.0
2020-06-02 11:00,15.90488166,27.46449704,30.09171598,54.07633136,21.26171598,26.0,12.0
2020-06-02 12:00,20.09253731,36.73134328,43.59402985,69.85492537,18.76095522,29.0,16.0
2020-06-02 13:00,14.01253687,21.584070800000003,24.26548673,66.78761062,18.67516224,30.0,15.0
2020-06-02 14:00,6.9938416420000005,6.674486804,7.656891496,44.38096774,24.06565982,19.0,5.0
2020-06-02 15:00,6.470557185,6.058651026000001,6.91202346,41.49055718,24.75536657,19.0,9.0
2020-06-02 16:00,6.4728739,6.615835777000001,7.316715543,39.56533724,26.00260997,17.0,9.0
2020-06-02 17:00,13.25873156,19.13864307,20.87315634,48.21811209,24.28212389,21.0,14.0
2020-06-02 18:00,13.05285294,18.68235294,20.06764706,53.29826471,22.84576471,19.0,14.0
2020-06-02 19:00,13.68120588,20.65294118,22.55882353,55.34029412,22.37685294,19.0,13.0
2020-06-02 20:00,15.37411243,25.52662722,27.61242604,58.35505917,21.97162722,27.0,17.0
2020-06-02 21:00,15.07905605,24.820059,26.85250737,63.41973451,21.31218289,28.0,18.0
2020-06-02 22:00,17.29851632,30.85459941,34.65281899,69.24035608,20.75406528,20.0,14.0
2020-06-02 23:00,21.01668657,39.023880600000005,47.49552239,74.18032836,20.400119399999998,24.0,17.0
2020-06-03 00:00,27.94657658,47.07507508,59.42942943,86.25846847,18.94507508,32.0,19.0
2020-06-03 01:00,31.93522523,51.54654655,66.14714715,86.65492492,18.9472973,36.0,19.0
2020-06-03 02:00,30.35939759,49.96987952,64.14156627,85.60509036,19.42,37.0,19.0
2020-06-03 03:00,29.89546547,49.48948949,63.71471471,85.54924925,19.48465465,39.0,22.0
2020-06-03 04:00,28.59816817,48.03603604,61.81981982,85.56495495,19.50756757,41.0,20.0
2020-06-03 05:00,27.26471471,46.504504499999996,59.14714715,84.4896997,19.55510511,38.0,23.0
2020-06-03 06:00,26.004550899999998,45.1497006,56.67964072,83.41676647,19.73371257,33.0,20.0
2020-06-03 07:00,27.58386228,47.24550898,60.15868263,80.46709581,20.69586826,34.0,21.0
2020-06-03 08:00,28.03743976,48.01807229,61.21385542,75.03180723,22.11018072,39.0,20.0
2020-06-03 09:00,27.23110778,46.90718563,59.23353293,66.92751497,24.43874251,45.0,23.0
2020-06-03 10:00,25.663802399999998,45.10778443,56.38023952,62.49775449,25.55883234,53.0,23.0
2020-06-03 11:00,24.47520958,43.61377246,54.3502994,56.55491018,27.99505988,52.0,25.0
2020-06-03 12:00,19.266636899999998,37.717261900000004,45.80654762,48.45297619,30.62321429,39.0,20.0
2020-06-03 13:00,17.86651786,36.89880952,44.64880952,44.03360119,32.52482143,48.0,22.0
2020-06-03 14:00,18.14142857,38.56547619,46.96130952,41.36127976,34.16732143,,
2020-06-03 15:00,15.31750742,35.26409496,42.181008899999995,38.4189911,35.88599407,,
2020-06-03 16:00,14.58857567,33.66765579,39.427299700000006,37.96225519,36.05350148,,
2020-06-03 17:00,15.788991099999999,33.29376855,38.77448071,40.98388724,33.74498516,,
2020-06-03 18:00,16.2954142,32.67455621,37.67159763,44.84094675,32.29050296,,
2020-06-03 19:00,19.68559524,37.26190476,44.77380952,56.69803571,28.55616071,54.0,34.0
2020-06-03 20:00,18.59077381,34.29761905,40.04464286,67.54946429,24.75770833,52.0,28.0
2020-06-03 21:00,27.37546547,47.44444444,59.32132132,77.42507508,22.00540541,42.0,26.0
2020-06-03 22:00,22.14496933,41.70245399,50.97852761,77.27119632,21.74733129,39.0,22.0
2020-06-03 23:00,23.78661677,43.71257485,53.3502994,76.62131737,21.97356287,39.0,17.0
2020-06-04 00:00,22.55757485,42.2754491,52.10479042,76.25976048,21.76170659,43.0,21.0
2020-06-04 01:00,20.316179100000003,38.81492537,47.62388060000001,77.23035821,21.63713433,48.0,22.0
2020-06-04 02:00,20.42145833,39.05357143,48.42261905,78.2721131,21.64401786,45.0,20.0
2020-06-04 03:00,20.78898507,39.86865672,48.8,79.39937313,21.93808955,42.0,18.0
2020-06-04 04:00,22.7860597,42.79402985,52.48656716,80.36447761,22.10692537,36.0,18.0
2020-06-04 05:00,23.71077844,43.8742515,54.56886228,81.02859281,22.23302395,36.0,19.0
2020-06-04 06:00,25.13468657,45.24776119,56.48656716,85.09567164,21.808059699999998,33.0,20.0
2020-06-04 07:00,24.41799401,44.69161677,55.14670659,81.94511976,22.41532934,28.0,20.0
2020-06-04 08:00,23.64116418,43.92537313,53.90746269,78.95964179,22.79847761,27.0,18.0
2020-06-04 09:00,22.31910448,42.14626866,51.31044776,74.74355224,24.09286567,32.0,22.0
2020-06-04 10:00,20.266,38.14925373,46.32835821,61.36265672,27.46268657,37.0,21.0
2020-06-04 11:00,19.43703264,37.16913947,45.37388724,55.47679525,28.84581602,52.0,25.0
2020-06-04 12:00,20.61047761,39.39104478,48.18507463,51.34086567,30.43250746,66.0,26.0
2020-06-04 13:00,21.83970238,40.92857143,50.41964286,46.95065476,32.42488095,80.0,31.0
2020-06-04 14:00,23.32324405,42.592261900000004,52.47321429,45.64872024,33.13133929,88.0,31.0
2020-06-04 15:00,27.14361194,46.39701493,57.2238806,50.04931343,32.60068657,74.0,34.0
2020-06-04 16:00,28.6239039,48.17417417,59.66066066,59.19585586,29.03414414,54.0,33.0
2020-06-04 17:00,27.26592814,46.925149700000006,58.28742515,63.55467066,27.21889222,48.0,34.0
2020-06-04 18:00,20.32065476,38.625,46.47321429,61.89559524,27.69306548,43.0,25.0
2020-06-04 19:00,21.84416168,41.44610778,50.25748503,67.13715569,25.96739521,38.0,25.0
2020-06-04 20:00,22.35671642,42.15820896,51.95522388,75.5639403,23.49838806,34.0,26.0
2020-06-04 21:00,23.52916168,43.799401200000005,54.94610778,78.95077844,22.71685629,35.0,22.0
2020-06-04 22:00,25.61756757,45.78378378,58.91291291,83.48501502,21.88981982,34.0,19.0
2020-06-04 23:00,28.11225225,48.31231231,61.43843844,89.28915916,21.12792793,36.0,20.0
2020-06-05 00:00,26.34302395,46.37125749,58.81437126,87.27679641,21.29535928,27.0,14.0
2020-06-05 01:00,26.47323353,46.52694611,58.86826347,84.64386228,21.4701497,26.0,18.0
2020-06-05 02:00,20.90632836,39.41791045,48.72537313,83.39298507,21.32361194,24.0,12.0
2020-06-05 03:00,22.49122388,41.75522388,51.45970149,83.83823881,20.75397015,25.0,16.0
2020-06-05 04:00,26.37179012,45.90123457,58.08333333,84.81496914,20.37753086,35.0,18.0
2020-06-05 05:00,29.20555556,48.96396396,62.14414414,85.63063063,20.06378378,40.0,21.0
2020-06-05 06:00,31.42510511,51.37537538,65.63663664,84.61345345,20.22222222,40.0,19.0
2020-06-05 07:00,30.34927928,50.33033033,64.4024024,80.72093093,21.00141141,45.0,23.0
2020-06-05 08:00,30.11844311,50.20359281,63.91317365,76.41868263,22.05314371,50.0,24.0
2020-06-05 09:00,27.60540541,47.45345345,59.97897898,69.56675676,23.61198198,54.0,27.0
2020-06-05 10:00,27.33064815,46.58024691,58.54320988,58.85617284,26.90179012,52.0,23.0
2020-06-05 11:00,27.87733533,46.92215569,58.73952096,54.58383234,28.41374251,50.0,23.0
2020-06-05 12:00,25.79131737,44.54491018,55.17365269,46.67622754,31.36386228,49.0,22.0
2020-06-05 13:00,22.42116418,42.65970149,52.17313433,40.7998806,33.80056716,49.0,21.0
2020-06-05 14:00,21.09134328,42.37014925,51.8238806,39.27680597,34.66068657,46.0,23.0
2020-06-05 15:00,18.101875,40.15178571,48.75595238,37.58485119,35.43014881,49.0,26.0
2020-06-05 16:00,14.32606509,32.84615385,37.4112426,36.25210059,35.57189349,43.0,22.0
2020-06-05 17:00,14.41451327,32.38053097,36.5899705,36.94876106,35.23221239,40.0,23.0
2020-06-05 18:00,16.61913947,34.65875371,39.94658754,38.20311573,34.05142433,44.0,26.0
2020-06-05 19:00,31.73733533,51.23053892,64.17964072,51.20152695,30.19922156,61.0,35.0
2020-06-05 20:00,33.86972892,53.68674699,67.28614458,59.22774096,27.03286145,67.0,39.0
2020-06-05 21:00,31.21807808,50.996997,63.68768769,62.46462462,25.86846847,61.0,38.0
2020-06-05 22:00,19.91735119,37.75595238,45.22321429,63.49380952,24.90116071,45.0,27.0
2020-06-05 23:00,25.70723077,45.2,55.98153846,68.01027692,23.83593846,39.0,25.0
2020-06-06 00:00,29.33601796,49.17664671,62.02994012,70.46464072,23.23155689,45.0,25.0
2020-06-06 01:00,24.23655689,43.79640719,53.81736527,68.23038922,23.04155689,40.0,23.0
2020-06-06 02:00,21.17579755,40.31288344,48.82515337,67.25619632,22.99837423,33.0,21.0
2020-06-06 03:00,22.79540299,42.576119399999996,51.77910448,70.87325373,22.69444776,37.0,24.0
2020-06-06 04:00,25.34655689,45.00598802,55.57185629,74.84928144,22.14401198,36.0,23.0
2020-06-06 05:00,29.26305389,49.26646707,61.55988024,77.86922156,21.59628743,43.0,28.0
2020-06-06 06:00,33.41916409,53.69349845,67.34055728,78.22179567,21.50328173,41.0,27.0
2020-06-06 07:00,29.65564565,49.84684685,61.85585586,75.19483483,22.36462462,47.0,29.0
2020-06-06 08:00,23.73635821,43.62388060000001,53.07462687,69.56958209,23.61074627,36.0,23.0
2020-06-06 09:00,21.47327381,40.15178571,48.91071429,59.83520833,26.28241071,45.0,24.0
2020-06-06 10:00,24.09868263,42.7754491,52.38922156,49.02,31.11362275,42.0,23.0
2020-06-06 11:00,24.68519403,43.70149254,53.66865672,44.43086567,33.10026866,52.0,27.0
2020-06-06 12:00,21.86761905,42.02678571,51.25892857,42.77690476,33.8878869,52.0,29.0
2020-06-06 13:00,16.5464095,38.44510386,46.12462908,39.19172107,36.37875371,51.0,29.0
2020-06-06 14:00,15.13896142,35.93175074,42.69139466,38.59534125,36.86103858,51.0,28.0
2020-06-06 15:00,15.26002959,34.21893491,39.99704142,39.9302071,35.2889645,56.0,29.0
2020-06-06 16:00,12.78486726,31.05309735,34.45722714,34.79412979,37.46643068,53.0,25.0
2020-06-06 17:00,14.72260355,33.30177515,38.5591716,37.86970414,35.30257396,54.0,29.0
2020-06-06 18:00,34.584550899999996,55.44311377,65.66766467,45.05236527,33.79209581,64.0,38.0
2020-06-06 19:00,35.63063063,55.44744745,68.32132132,51.29798799,30.59315315,72.0,48.0
2020-06-06 20:00,37.36897898,57.32732733,69.64564565,56.77345345,28.41771772,63.0,44.0
2020-06-06 21:00,45.10138554,65.49096386,74.57228916,58.52361446,27.58822289,68.0,46.0
2020-06-06 22:00,54.63405405,78.37537538,84.09609609999998,59.87972973,27.06063063,73.0,50.0
2020-06-06 23:00,60.56,87.82882883,93.94594595,62.87405405,26.32063063,88.0,56.0
2020-06-07 00:00,66.36189189,97.84084084,104.39339340000001,65.56174174,24.43786787,87.0,58.0
2020-06-07 01:00,64.27780781,94.29429429,101.6156156,68.36933934,23.44354354,82.0,57.0
2020-06-07 02:00,59.11941176,85.61609907,92.44891641,71.5428483,22.58941176,71.0,43.0
2020-06-07 03:00,52.22993976,75.28614458,82.75,73.82894578,21.87373494,62.0,37.0
2020-06-07 04:00,50.0921988,72.63253012,80.84939759,74.58051205,21.60954819,50.0,32.0
2020-06-07 05:00,50.36554217,72.97289157,80.94578313,75.02310241,21.25846386,53.0,33.0
2020-06-07 06:00,44.83756024,66.10542169,77.02710843,73.03593373,21.19454819,46.0,28.0
2020-06-07 07:00,46.816174700000005,68.40662651,78.12349398,72.17903614,21.96828313,47.0,32.0
2020-06-07 08:00,43.88858434,64.74096386,75.44879518,69.08045181,23.18674699,46.0,31.0
2020-06-07 09:00,29.58065868,49.200598799999995,61.24550898,63.51583832,25.05919162,45.0,30.0
2020-06-07 10:00,18.74666667,34.84821429,40.92857143,57.94818452,26.57690476,37.0,21.0
2020-06-07 11:00,17.29485207,31.16568047,34.76331361,54.83914201,28.22449704,34.0,21.0
2020-06-07 12:00,16.78340237,31.21005917,35.08579882,51.29316568,29.88831361,35.0,19.0
2020-06-07 13:00,15.99674556,31.544378700000003,35.49704142,45.98949704,31.90810651,40.0,17.0
2020-06-07 14:00,14.99754438,32.06213018,35.99408284,41.64934911,34.31801775,41.0,20.0
2020-06-07 15:00,14.08035503,31.62721893,35.24556213,38.63810651,35.60147929,44.0,22.0
2020-06-07 16:00,11.74579412,25.82941176,27.52352941,36.80908824,35.97641176,41.0,20.0
2020-06-07 17:00,13.55525074,28.79646018,31.21238938,40.63693215,34.88058997,41.0,19.0
2020-06-07 18:00,17.7020178,35.68249258,42.00296736,47.26477745,32.02002967,47.0,27.0
2020-06-07 19:00,20.631940300000004,39.57910448,48.09850746,54.810059700000004,29.50229851,60.0,34.0
2020-06-07 20:00,22.53190476,42.16964286,51.654761900000004,64.07907738,26.09991071,55.0,32.0
2020-06-07 21:00,22.16296407,41.74850299,51.36826347,68.2505988,24.40934132,52.0,28.0
2020-06-07 22:00,21.66614925,41.11641791,50.58507463,69.36447761,23.93722388,48.0,25.0
2020-06-07 23:00,24.55194444,44.66358025,55.2345679,71.9208642,23.41796296,48.0,24.0
2020-06-08 00:00,26.30571856,46.37125749,57.86227545,73.01437126,23.04820359,43.0,23.0
2020-06-08 01:00,26.73077844,46.82634731,58.74251497,74.71317365,22.58715569,44.0,25.0
2020-06-08 02:00,30.92427711,50.96987952,65.87349398,80.24722892,21.11686747,40.0,22.0
2020-06-08 03:00,28.79243243,48.73273273,63.14714715,82.03246246,20.9793994,43.0,25.0
2020-06-08 04:00,24.74886228,44.11077844,56.33532934,79.39736527,21.79422156,35.0,22.0
2020-06-08 05:00,18.22785714,33.08928571,39.18154762,79.15511905,22.099375,28.0,20.0
2020-06-08 06:00,16.17032544,27.25147929,30.4704142,77.50695266,22.24976331,20.0,13.0
2020-06-08 07:00,16.97,29.56973294,33.92581602,74.30664688,23.21753709,20.0,15.0
2020-06-08 08:00,18.22169139,33.26706231,39.3768546,69.01617211,24.93454006,24.0,14.0
2020-06-08 09:00,19.95020833,37.96428571,46.61011905,64.30479167,26.5802381,32.0,15.0
2020-06-08 10:00,17.87282738,34.42857143,41.04166667,52.51273810000001,30.99044643,34.0,17.0
2020-06-08 11:00,15.82621302,32.65384615,37.78402367,46.10014793,33.69517751,38.0,19.0
2020-06-08 12:00,14.59304734,31.89940828,36.34615385,42.00411243,35.36837278,39.0,20.0
2020-06-08 13:00,12.76295858,29.43491124,32.79289941,38.57156805,37.08553254,41.0,22.0
2020-06-08 14:00,11.91035294,27.57647059,30.15294118,36.05985294,36.98338235,43.0,21.0
2020-06-08 15:00,12.84366864,31.5295858,35.13017751,35.56633136,37.94387574,47.0,24.0
2020-06-08 16:00,14.51893491,36.103550299999995,42.56804734,35.6402071,38.20224852,52.0,28.0
2020-06-08 17:00,17.904154300000002,40.42433234,48.74480712,38.28278932,37.3431454,63.0,36.0
2020-06-08 18:00,14.64118343,31.50295858,35.39940828,41.94650888,34.8435503,58.0,34.0
2020-06-08 19:00,15.40705015,28.94100295,31.87315634,48.52761062,31.28091445,53.0,30.0
2020-06-08 20:00,14.30321534,23.08849558,25.18879056,52.1380826,28.29283186,43.0,27.0
2020-06-08 21:00,13.80832353,21.27352941,23.06176471,56.556000000000004,26.89644118,39.0,22.0
2020-06-08 22:00,12.97344118,19.01764706,20.66470588,58.65105882,26.05505882,34.0,20.0
2020-06-08 23:00,12.86170213,18.62613982,20.29179331,56.3781155,25.89793313,31.0,19.0
2020-06-09 00:00,13.39217647,20.11470588,21.8,58.5525,25.74932353,32.0,19.0
2020-06-09 01:00,13.24197059,19.74117647,21.50588235,60.32617647,25.05405882,33.0,19.0
2020-06-09 02:00,13.77038235,21.10294118,22.79117647,61.32126471,24.82408824,31.0,19.0
2020-06-09 03:00,14.67455882,23.53823529,25.17352941,62.03082353,24.44079412,32.0,18.0
2020-06-09 04:00,15.34589971,25.34513274,27.44542773,63.58241888,24.00474926,31.0,20.0
2020-06-09 05:00,16.955163199999998,29.81602374,33.014836800000005,66.20204748,23.57207715,35.0,21.0
2020-06-09 06:00,17.90147929,32.4556213,37.06804734,67.97254438,23.39612426,36.0,20.0
2020-06-09 07:00,19.69157738,37.38095238,44.57142857,70.0191369,23.20979167,38.0,20.0
2020-06-09 08:00,20.30467262,38.88988095,46.83035714,65.55002976,24.56151786,38.0,22.0
2020-06-09 09:00,19.27231454,36.76854599,43.70326409,56.90949555,27.45934718,40.0,23.0
2020-06-09 10:00,14.47751479,30.16272189,33.91715976,42.45819527,34.21366864,41.0,19.0
2020-06-09 11:00,12.13341176,27.17058824,29.26764706,37.72747059,36.35767647,43.0,20.0
2020-06-09 12:00,12.483343199999998,29.90532544,32.53846154,35.64295858,37.39976331,48.0,23.0
2020-06-09 13:00,12.037964599999999,30.80825959,33.938053100000005,32.3919764,38.58814159,51.0,27.0
2020-06-09 14:00,11.19353982,30.09734513,32.87315634,29.73312684,39.68495575,53.0,26.0
2020-06-09 15:00,11.45011765,31.45588235,34.87058824,29.72779412,40.07058824,56.0,30.0
2020-06-09 16:00,13.34174556,34.40828402,39.95857988,32.39426036,38.54633136,59.0,31.0
2020-06-09 17:00,13.976493900000001,35.22256098,41.15243902,34.79984756,38.33637195,63.0,33.0
2020-06-09 18:00,13.358023600000001,31.21238938,34.55162242,36.50814159,36.56610619,59.0,31.0
2020-06-09 19:00,13.32578171,29.01474926,31.54867257,35.58713864,34.49017699,60.0,28.0
2020-06-09 20:00,14.47189349,28.18343195,30.66568047,39.77680473,31.61976331,55.0,27.0
2020-06-09 21:00,15.27262537,27.74926254,30.32448378,44.14088496,29.61091445,55.0,26.0
2020-06-09 22:00,15.42156342,27.14159292,29.47787611,45.4060472,28.53619469,50.0,25.0
2020-06-09 23:00,15.37082596,26.08849558,28.39823009,47.50530973,27.61061947,47.0,25.0
2020-06-10 00:00,16.29177515,28.44378698,30.97633136,50.90100592,27.15337278,49.0,23.0
2020-06-10 01:00,16.56221239,29.12979351,32.00884956,53.01528024,26.76867257,49.0,25.0
2020-06-10 02:00,16.81825444,29.86094675,33.06213018,52.75221893,26.67426036,46.0,24.0
2020-06-10 03:00,17.46851632,31.74480712,35.89614243,51.83845697,26.30237389,46.0,25.0
2020-06-10 04:00,17.64094675,32.23372781,36.62130178,52.74121302,25.68650888,45.0,26.0
2020-06-10 05:00,18.2072997,33.75667656,39.29673591,54.83646884,25.18252226,44.0,27.0
2020-06-10 06:00,18.62664688,34.85163205,41.04154303,56.63002967,24.92765579,45.0,27.0
2020-06-10 07:00,20.67264881,39.44642857,47.71130952,60.998125,25.21309524,48.0,29.0
2020-06-10 08:00,22.28029851,41.33432836,50.37611939999999,56.34274627,27.211880600000004,49.0,28.0
2020-06-10 09:00,22.14291667,40.904761900000004,49.782738099999996,50.72952381,29.50803571,59.0,28.0
2020-06-10 10:00,19.75629969,40.34862385,49.19877676,41.97324159,34.32938838,65.0,28.0
2020-06-10 11:00,15.35783383,36.91394659,44.43620178,37.34821958,36.96023739,75.0,30.0
2020-06-10 12:00,12.16820059,29.45722714,32.37463127,36.30268437,38.11129794,59.0,29.0
2020-06-10 13:00,12.62533923,30.79351032,33.89970501,36.21233038,38.00035398,41.0,26.0
2020-06-10 14:00,10.66905605,24.02949853,25.31563422,37.64587021,37.45510324,,
2020-06-10 15:00,11.74055882,26.36470588,27.77647059,38.80267647,36.87041176,36.0,21.0
2020-06-10 16:00,12.88581121,28.32743363,30.17109145,40.78843658,36.16294985,43.0,25.0
2020-06-10 17:00,12.57270588,22.58823529,24.02058824,48.04967647,32.78591176,44.0,31.0
2020-06-10 18:00,11.43808824,15.92058824,17.11176471,55.68882353,29.95844118,33.0,23.0
2020-06-10 19:00,12.80947214,18.48387097,19.71847507,71.04334311,25.91419355,33.0,24.0
2020-06-10 20:00,14.92477876,23.67551622,25.50147493,79.47115044,24.50772861,24.0,16.0
2020-06-10 21:00,16.85597633,28.75147929,31.36094675,87.47023669,23.26337278,28.0,18.0
2020-06-10 22:00,18.43267062,33.40652819,37.46587537,90.90474777,22.74655786,22.0,16.0
2020-06-10 23:00,18.71611276,34.16913947,39.02670623,90.56584570000001,23.00694362,21.0,15.0
2020-06-11 00:00,20.20544343,38.27217125,45.87767584,89.47250765,23.35033639,23.0,17.0
2020-06-11 01:00,21.56325373,41.48656716,49.78208955,88.82949254,23.66107463,24.0,19.0
2020-06-11 02:00,22.69944785,43.33742331,52.58282209,87.16383436,23.849386499999998,24.0,16.0
2020-06-11 03:00,22.20385075,42.48955224,51.37910448,87.23325373,23.75256716,23.0,16.0
2020-06-11 04:00,20.80300595,39.86309524,48.04166667,85.56205357,23.71818452,24.0,16.0
2020-06-11 05:00,21.239761899999998,40.9375,49.13095238,84.33895833,23.71514881,29.0,19.0
2020-06-11 06:00,21.21979104,40.81791045,49.25671642,83.28862687,23.88092537,30.0,20.0
2020-06-11 07:00,19.07041543,35.32344214,41.50445104,78.61474777,24.62982196,30.0,19.0
2020-06-11 08:00,21.00492537,39.80597015,48.21791045,73.67304478,25.91056716,30.0,21.0
2020-06-11 09:00,18.88468843,34.884273,40.41246291,66.04311573,27.85068249,37.0,27.0
2020-06-11 10:00,16.24589971,29.89675516,32.96460177,57.59693215,31.10787611,33.0,22.0
2020-06-11 11:00,10.868856300000001,19.46334311,20.41935484,48.40780059,34.80070381,26.0,18.0
2020-06-11 12:00,9.616223565,16.10271903,16.97885196,47.20465257,35.03870091,21.0,16.0
2020-06-11 13:00,9.420818713,15.65497076,16.4122807,46.95745614,35.21383041,19.0,16.0
2020-06-11 14:00,9.11313783,16.41348974,17.23167155,43.63046921,36.69824047,19.0,13.0
2020-06-11 15:00,8.336334311,15.69794721,16.48973607,40.5585044,38.10554252,22.0,14.0
2020-06-11 16:00,7.919502924,14.03508772,14.80116959,38.68295322,37.552134499999994,26.0,14.0
2020-06-11 17:00,7.261730205,12.00293255,12.90029326,36.26008798,37.25064516,26.0,14.0
2020-06-11 18:00,7.839678362999999,12.25438596,13.28070175,38.7845614,36.13953216,31.0,16.0
2020-06-11 19:00,8.060058651,10.81524927,11.87683284,42.36463343,33.51557185,31.0,16.0
2020-06-11 20:00,9.676129032,12.55718475,13.92375367,50.53187683,30.60475073,34.0,17.0
2020-06-11 21:00,16.02056047,27.39823009,30.179940999999996,60.92377581,28.48943953,43.0,19.0
2020-06-11 22:00,17.22523669,30.51775148,33.75147929,65.67701183,26.45198225,40.0,24.0
2020-06-11 23:00,15.39589971,25.30383481,26.87020649,68.57884956,25.83882006,30.0,20.0
2020-06-12 00:00,14.53723529,22.92352941,24.54117647,68.342,26.05435294,27.0,16.0
2020-06-12 01:00,14.22710914,22.07669617,23.71681416,68.56020649,25.98176991,26.0,16.0
2020-06-12 02:00,14.30767647,22.31470588,23.88529412,69.92179412,25.54411765,28.0,16.0
2020-06-12 03:00,13.77817109,20.79351032,22.36283186,71.85421829,24.79519174,27.0,14.0
2020-06-12 04:00,14.35747059,22.22352941,23.76176471,74.23976471,24.27561765,26.0,15.0
2020-06-12 05:00,14.97112094,23.86135693,25.67256637,75.60241888,23.96761062,25.0,14.0
2020-06-12 06:00,15.39825959,25.01769912,26.95575221,76.74230088,23.92707965,26.0,15.0
2020-06-12 07:00,16.08238938,27.0619469,29.07079646,73.46029499,24.92297935,28.0,15.0
2020-06-12 08:00,18.04543027,32.7537092,37.22848665,68.59210682,26.6095549,30.0,16.0
2020-06-12 09:00,19.46928783,36.85756677,44.03560831,62.47798220000001,28.78400593,37.0,17.0
2020-06-12 10:00,19.51780415,36.86646884,44.3768546,59.73234421,29.60278932,46.0,21.0
2020-06-12 11:00,17.17397626,31.70623145,36.53709199,56.188427299999994,30.48602374,47.0,19.0
2020-06-12 12:00,11.98276471,19.92941176,21.95,49.22064706,31.94344118,42.0,17.0
2020-06-12 13:00,11.10123167,18.771261,20.73313783,45.00369501,32.7357478,45.0,17.0
2020-06-12 14:00,11.85758112,20.74336283,22.89085546,45.39032448,32.63061947,49.0,17.0
2020-06-12 15:00,11.72894428,18.56304985,20.38709677,46.8473607,30.91302053,49.0,18.0
2020-06-12 16:00,15.57218935,27.97928994,31.55325444,50.04390533,30.14674556,31.0,15.0
2020-06-12 17:00,18.12575668,35.48071217,42.09495549,50.76243323,30.98602374,46.0,21.0
2020-06-12 18:00,18.23958457,34.818991100000005,40.94065282,50.84866469,29.89118694,59.0,28.0
2020-06-12 19:00,18.16775148,33.76923077,39.12721893,52.40449704,28.65627219,56.0,30.0
2020-06-12 20:00,18.11142433,33.32937685,38.50445104,54.72765579,27.53299703,55.0,31.0
2020-06-12 21:00,16.83952802,29.74926254,33.38643068,57.46710914,26.86566372,51.0,27.0
2020-06-12 22:00,19.57827381,37.10714286,44.31845238,61.13714286,26.47997024,50.0,26.0
2020-06-12 23:00,19.51333333,36.91743119,44.28134557,64.56110092,26.08715596,52.0,26.0
2020-06-13 00:00,18.55744807,34.24925816,40.16617211,67.8248368,25.63133531,44.0,24.0
2020-06-13 01:00,18.52520833,34.13690476,39.97916667,68.71877976,25.201636899999997,45.0,23.0
2020-06-13 02:00,18.22508876,33.34023669,38.46745562,67.96869822,24.5841716,46.0,25.0
2020-06-13 03:00,18.60560831,34.40059347,40.39465875,68.48305638,24.32032641,48.0,27.0
2020-06-13 04:00,18.65136095,34.56804734,40.68047337,67.70535503,23.87707101,46.0,25.0
2020-06-13 05:00,18.90866071,35.32142857,42.14880952,66.78514881,23.63455357,46.0,24.0
2020-06-13 06:00,20.30305638,38.84866469,47.09792285,69.89839763,23.31364985,44.0,24.0
2020-06-13 07:00,22.54002985,42.27761194,51.22686567,68.15468657,24.32364179,45.0,24.0
2020-06-13 08:00,26.63511976,46.45508982,57.60179641,66.64685629,24.89703593,49.0,25.0
2020-06-13 09:00,26.98776119,46.10149254,56.91343284,56.98725373,27.72226866,56.0,27.0
