,AI,RAW,PM10,RH,TEMP
2019-11-28 9:00,99.22050473,97.53943218,107.0473186,68.08608833,3.269274448
2019-11-28 10:00,88.37637224,85.03154574,92.57097792,44.26290221,11.15504732
2019-11-28 11:00,74.90195584,66.13564669,75.94006309,30.54798107,15.7688959
2019-11-28 12:00,72.83252366,64.76340694,73.76025237,29.36539432,16.74198738
2019-11-28 13:00,75.05268987,71.14240506,77.58860759,29.75870253,17.63240506
2019-11-28 14:00,59.91977273,46.91558442,56.87012987,32.27688312,16.81272727
2019-11-28 15:00,53.38361635,38.35534591,45.60691824,33.73374214,16.29930818
2019-11-28 16:00,54.77238095,39.51111111,47.2,35.19152381,15.5847619
2019-11-28 17:00,57.14908228,41.10759494,49.30063291,42.35370253,12.61803797
2019-11-28 18:00,61.92526814,46.85173502,57.3785489,50.81690852,9.90829653
2019-11-28 19:00,60.40981132,47.72012579,58.61006289,57.30176101,8.591257862
2019-11-28 20:00,75.61476341,69.12618297,82.21451104,62.7537224,7.391987382
2019-11-28 21:00,70.32718354,61.89240506,77.11392405,68.87765823,5.894177215
2019-11-28 22:00,58.46189274,49.69716088,61.22082019,72.92283912,4.854921136
2019-11-28 23:00,59.50363924,50.81012658,62.61075949,75.34098101,3.963987342
2019-11-29 0:00,60.73785489,51.73501577,63.70662461,77.4414511,2.995962145
2019-11-29 1:00,58.81940063,49.70031546,60.95268139,79.53015773,2.21022082
2019-11-29 2:00,64.45082278,55.19303797,67.56012658,79.54338608,1.493196203
2019-11-29 3:00,63.65091205,52.35179153,64.247557,79.75413681,0.829022801
2019-11-29 4:00,60.38433962,47.67610063,58.16981132,79.36172956,0.503647799
2019-11-29 5:00,65.93341772,52.26582278,63.65189873,78.42696203,-0.108639241
2019-11-29 6:00,62.45392405,46.25632911,56.21518987,77.90541139,-0.670727848
2019-11-29 7:00,65.33813291,47.75316456,58.36392405,76.34427215,-0.84443038
2019-11-29 8:00,68.05129338,50.18611987,61.58990536,74.15624606,-0.153501577
2019-11-29 9:00,69.32094637,47.99053628,58.60252366,58.34293375,3.98192429
2019-11-29 10:00,68.66201893,51.11987382,63.46687697,32.43384858,13.55911672
2019-11-29 11:00,62.95660317,45.01904762,55.13650794,23.1551746,17.1872381
2019-11-29 12:00,63.25236593,43.12933754,52.54258675,22.48252366,16.58914826
2019-11-29 13:00,67.4470347,48.04731861,59.3533123,24.2485489,15.46473186
2019-11-29 14:00,68.81890295,43.05063291,52.16033755,26.10088608,12.39101266
2019-12-02 14:00,47.51375,23.02083333,25.27083333,25.04354167,10.42833333
2019-12-02 15:00,55.50634921,29.43174603,32.03809524,28.68612698,9.462857143
2019-12-02 16:00,52.53750789,27.27129338,29.93690852,33.24757098,7.549968454
2019-12-02 17:00,37.33479495,14.36277603,16.06624606,34.42365931,5.502018927
2019-12-02 18:00,33.4840694,9.615141956,10.90536278,33.3488959,4.617570978
2019-12-02 19:00,34.97132492,9.38170347,10.72239748,33.29861199,3.513154574
2019-12-02 20:00,38.14584127,10.42539683,11.66349206,31.18619048,2.982380952
2019-12-02 21:00,37.24965409,9.119496855,10.3427673,31.08402516,2.60490566
2019-12-02 22:00,35.93072555,8.589905363,9.917981073,31.67586751,2.845205047
2019-12-02 23:00,34.86990506,8.360759494,9.46835443,33.30281646,2.810126582
2019-12-03 0:00,36.5795283,10.00314465,11.39308176,33.70993711,2.831949686
2019-12-03 1:00,37.59405063,11.08544304,12.53797468,34.98436709,2.5875
2019-12-03 2:00,37.07768987,10.68987342,11.98417722,36.64503165,2.080189873
2019-12-03 3:00,35.88117089,10.81012658,12.33227848,39.10287975,2.121012658
2019-12-03 4:00,36.41692063,12.26031746,13.7047619,40.4404127,2.434571429
2019-12-03 5:00,39.89110759,15.10443038,16.87658228,41.16433544,2.137753165
2019-12-03 6:00,37.04522152,13.43670886,14.74367089,42.5768038,2.225063291
2019-12-03 7:00,36.61275316,13.12025316,14.86708861,42.69503165,2.220474684
2019-12-03 8:00,39.34274448,16.41009464,18.06624606,45.15949527,2.251009464
2019-12-03 9:00,46.56523659,23.04731861,25.27444795,46.57583596,2.45659306
2019-12-03 10:00,47.24822785,23.65506329,26.03797468,42.39753165,3.979240506
2019-12-03 11:00,52.18605678,27.9873817,30.58675079,39.20694006,6.046025237
2019-12-03 12:00,46.21275316,28.32911392,30.49367089,53.03278481,6.407689873
2019-12-03 13:00,52.00787302,33.63174603,36.89206349,54.72028571,6.775174603
2019-12-03 14:00,62.87461538,45.10033445,54.50501672,50.39217391,8.655250836
2019-12-03 15:00,65.17810127,48.62341772,59.10759494,50.84098101,9.012436709
2019-12-03 16:00,65.32187302,47.33333333,57.42222222,48.09260317,9.296507937
2019-12-03 17:00,66.51211356,50.28391167,61.92429022,52.03952681,8.615520505
2019-12-03 18:00,67.81857595,53.12658228,65.67721519,55.13132911,8.128544304
2019-12-03 19:00,64.25037855,48.41009464,59.55520505,54.4940694,8.093785489
2019-12-03 20:00,64.17718354,49.90822785,61.53164557,56.32085443,8.240158228
2019-12-03 21:00,62.41151899,48.98417722,60.36075949,57.09028481,8.433987342
2019-12-03 22:00,58.02305994,47.01577287,57.5488959,60.80201893,8.287255521
2019-12-03 23:00,53.60804416,44.82649842,54.46687697,64.38378549,8.077223975
2019-12-04 0:00,53.06753943,46.80757098,57.07255521,68.00640379,7.961766562
2019-12-04 1:00,51.96050314,43.81761006,52.8427673,65.6368239,7.933427673
2019-12-04 2:00,47.69141956,31.03470032,34.16719243,53.41113565,7.789274448
2019-12-04 3:00,47.6859306,27.70347003,30.31230284,46.80422713,6.943217666
2019-12-04 4:00,46.40528302,25.40566038,28.13836478,43.7136478,6.350220126
2019-12-04 5:00,47.17236593,24.83280757,27.22397476,41.92801262,5.641892744
2019-12-04 6:00,42.79504762,18.6984127,20.8031746,35.06066667,5.23968254
2019-12-04 7:00,40.98223975,17.43217666,19.44479495,36.17731861,4.970189274
2019-12-04 8:00,44.56823344,19.92744479,21.82334385,36.23952681,4.630788644
2019-12-04 9:00,49.59598101,23.3164557,25.89556962,34.49674051,4.814113924
2019-12-04 10:00,55.44167192,27.33753943,30.40063091,31.66,5.237444795
2019-12-04 11:00,54.73322785,26.60759494,28.95253165,28.21686709,6.813892405
2019-12-04 12:00,59.20515924,32.44585987,35.32165605,23.72595541,10.78675159
2019-12-04 13:00,47.41559748,23.95283019,25.82704403,20.46899371,13.91798742
2019-12-04 14:00,43.39488959,21.69085174,23.22082019,19.71425868,15.06003155
2019-12-04 15:00,46.15996845,24.30283912,26.10725552,22.84542587,14.35690852
2019-12-04 16:00,53.66588608,30.2943038,33.05379747,27.3556962,13.06746835
2019-12-04 17:00,59.42570978,34.64984227,38.87381703,33.65681388,10.6470347
2019-12-04 18:00,52.51501577,30.16719243,32.57728707,39.08129338,9.047697161
2019-12-04 19:00,58.00578616,33.32704403,36.56603774,38.36191824,8.390377358
2019-12-04 20:00,62.74470032,36.45741325,41.24921136,38.28233438,8.059432177
2019-12-04 21:00,60.53488673,34.95145631,39.12621359,39.47692557,7.685113269
2019-12-04 22:00,57.1708805,32.14779874,35.03459119,39.70034591,6.962924528
2019-12-04 23:00,58.65085443,32.99683544,36.62974684,41.43202532,5.932278481
2019-12-05 0:00,56.93015773,30.23974763,33.34384858,37.03697161,5.699968454
2019-12-05 1:00,60.47079365,32.35555556,35.94603175,37.032,5.11168254
2019-12-05 2:00,56.47744479,27.58359621,30.37539432,33.72028391,4.113690852
2019-12-05 3:00,46.60498423,16.56466877,18.41324921,28.76246057,3.059716088
2019-12-05 4:00,44.51504732,13.67507886,15.11041009,26.76539432,2.839495268
2019-12-05 5:00,56.83613208,25.2672956,28.09748428,30.70830189,2.243553459
2019-12-05 6:00,48.5848265,17.09463722,19.22712934,29.23485804,2.007129338
2019-12-05 7:00,49.0440694,16.71608833,18.69716088,29.47864353,1.365867508
2019-12-05 8:00,47.67765823,13.86392405,15.34493671,28.22816456,0.526234177
2019-12-05 9:00,49.29401899,15.01265823,17.03797468,28.23765823,0.134335443
2019-12-05 10:00,49.54107937,14.07936508,16.06349206,26.56809524,0.007365079
2019-12-05 11:00,45.72864353,9.391167192,10.77602524,19.62586751,1.182555205
2019-12-05 12:00,42.03503145,9.198113208,10.61949686,16.90333333,4.364056604
2019-12-05 13:00,40.62473016,9.317460317,10.66984127,15.21803175,6.046285714
2019-12-05 14:00,39.77933754,9.406940063,10.57728707,17.10634069,5.926182965
2019-12-05 15:00,38.76544586,9.382165605,10.58598726,18.76761146,5.929171975
2019-12-08 17:00,37.285,26,29,22.935,22.44
2019-12-08 18:00,17.51260606,23.23030303,24.79393939,20.1310303,23.86642424
2019-12-08 19:00,14.10041667,21.36111111,22.52777778,18.84638889,24.75902778
2019-12-09 11:00,67.33799127,134.1965066,148.3755459,60.90707424,2.146244541
2019-12-09 13:00,66.84872093,117.755814,127.0232558,38.34325581,11.14953488
2019-12-09 14:00,65.30315972,115.4375,124.4652778,39.83236111,10.87809028
2019-12-09 15:00,62.61383051,107.4542373,115.7050847,36.49111864,12.81244068
2019-12-09 16:00,39.51120253,65.37025316,78.42088608,39.65151899,12.43531646
2019-12-09 17:00,41.92233438,72.99369085,83.65930599,45.52634069,10.6040694
2019-12-09 18:00,53.41146032,98.66984127,111.4857143,52.10977778,8.233460317
2019-12-09 19:00,41.94996845,81.20820189,92.36277603,58.91082019,6.262050473
2019-12-09 20:00,44.82352941,87.85294118,100.3529412,61.41088235,5.628529412
2019-12-10 3:00,30.57369318,63.41477273,80.19318182,67.48528409,5.807159091
2019-12-10 4:00,30.94731013,63.66139241,80.57278481,66.18623418,5.961424051
2019-12-10 5:00,29.5373817,63.43533123,80.66246057,71.29880126,4.704353312
2019-12-10 6:00,28.5977673,60.70125786,77.45597484,70.54732704,5.989402516
2019-12-10 7:00,30.5190566,62.60377358,78.70440252,69.66399371,7.104716981
2019-12-10 8:00,33.38947195,67.05940594,81.91749175,70.03577558,7.419042904
2019-12-10 9:00,36.34892405,69.46518987,82.5443038,66.99746835,9.186170886
2019-12-10 10:00,37.37981132,63.62893082,76.57232704,54.52943396,13.41713836
2019-12-10 11:00,38.97415584,67.86038961,79.17532468,58.2299026,12.8000974
2019-12-10 12:00,43.89721519,73.65822785,82.02848101,55.48531646,14.46943038
2019-12-10 13:00,52.67050473,83.88643533,89.97791798,46.79791798,17.94293375
2019-12-10 14:00,60.22377926,98.50167224,106.1371237,47.39093645,17.5293311
2019-12-10 15:00,62.13243671,101.7879747,109.5221519,45.40433544,17.51537975
2019-12-10 16:00,61.29424051,102.5316456,110.6677215,48.95205696,16.12332278
2019-12-10 17:00,57.41125,97.375,106.0625,51.686875,14.875
2019-12-12 10:00,31.76761364,48.71022727,55.97159091,19.28982955,16.64784091
2019-12-12 11:00,23.03468354,34.01582278,39.00632911,22.04670886,12.86977848
2019-12-12 12:00,14.95927215,20.86392405,22.51265823,21.3414557,10.67610759
2019-12-12 13:00,13.23393651,16.51746032,17.68571429,18.86079365,11.36984127
2019-12-12 14:00,16.73207547,24.2327044,25.90251572,21.8377673,10.30408805
2019-12-12 15:00,17.62386076,25.53164557,27.4778481,23.78009494,9.327753165
2019-12-12 16:00,15.95047468,23.72468354,25.96518987,27.64655063,7.324082278
2019-12-12 17:00,12.52974763,20.24921136,21.95899054,32.31044164,4.989747634
2019-12-12 18:00,12.16663492,22.44126984,24.86349206,38.77784127,3.426444444
2019-12-12 19:00,22.33613924,46.05063291,52.24683544,45.22851266,2.328481013
2019-12-12 20:00,16.92455696,40.12341772,47.16772152,51.84098101,1.025221519
2019-12-12 21:00,14.30247619,36.6984127,41.83492063,56.09530159,-0.196063492
2019-12-12 22:00,13.29492114,32.3533123,36.8170347,58.38315457,-0.706340694
2019-12-12 23:00,13.9115873,34.31428571,40.00952381,59.95634921,-0.987587302
2019-12-13 0:00,18.47449367,47.65822785,57.69936709,64.67075949,-1.847246835
2019-12-13 1:00,15.52712934,44.58990536,52.89589905,67.87315457,-2.555615142
2019-12-13 2:00,11.87353312,34.63091483,39.34384858,70.68119874,-3.2070347
2019-12-13 3:00,10.92196203,30.68037975,34.33860759,69.38939873,-3.206360759
2019-12-13 4:00,11.63003155,34.24290221,38.4637224,71.29990536,-3.678990536
2019-12-13 5:00,11.21660317,33.35238095,37.18730159,72.71453968,-4.115619048
2019-12-13 6:00,11.50436709,34.33227848,38.96202532,72.52009494,-4.381044304
2019-12-13 7:00,15.43594937,45.8164557,54.28797468,73.95512658,-4.734367089
2019-12-13 8:00,30.13518868,73.48113208,90.5754717,73.91764151,-4.614654088
2019-12-13 9:00,26.26800633,56.9335443,70.91455696,57.14471519,0.789240506
2019-12-13 10:00,31.68775316,50.73734177,63.10443038,32.46094937,10.15927215
2019-12-13 11:00,32.62996825,52.84444444,65.86349206,32.09231746,9.772761905
2019-12-13 12:00,32.19955556,50.61269841,62.81904762,25.40444444,14.19825397
2019-12-13 13:00,29.96807571,45.05047319,55.00630915,22.98365931,15.68533123
2019-12-13 14:00,27.78124204,41.68471338,50.06687898,24.85751592,14.12751592
2019-12-13 15:00,17.71564669,26.70031546,28.81072555,17.74233438,16.00949527
2019-12-13 16:00,16.84914557,25.42405063,27.50949367,20.11427215,13.32240506
2019-12-13 17:00,33.29366883,54.46428571,63.25,22.72866883,10.02837662
2019-12-13 18:00,26.31708171,42.42023346,50.04669261,28.82762646,7.38381323
2019-12-14 14:00,34.01488055,52.62116041,65.53242321,27.33511945,14.84706485
2019-12-14 15:00,31.69618893,48.24429967,59.70358306,28.41348534,12.79677524
2019-12-14 16:00,30.66258675,47.9022082,59.11041009,31.8129653,10.95769716
2019-12-14 17:00,29.15509494,49.96202532,61.96202532,38.09911392,7.944177215
2019-12-14 18:00,33.85066456,63.69936709,77.54113924,45.81424051,6.022246835
2019-12-14 19:00,48.20012618,94.43533123,107.7255521,53.33012618,4.167539432
2019-12-14 20:00,44.38901899,89.89873418,102.8860759,59.29208861,2.934905063
2019-12-14 21:00,37.56966981,77.46698113,91.36320755,60.74693396,2.806556604
2019-12-16 13:00,38.3721519,57.85443038,69.50632911,26.97512658,22.6943038
2019-12-16 14:00,36.09161392,53.81012658,66.15506329,26.0006962,23.59231013
2019-12-16 15:00,34.10031646,51.22151899,63.43037975,29.89674051,21.42414557
2019-12-16 16:00,21.41003155,36.78864353,43.33753943,33.31353312,20.43712934
2019-12-16 17:00,24.97825949,40.7721519,48.96835443,40.91933544,17.01927215
2019-12-16 18:00,27.96429022,48.04731861,59.13564669,50.26570978,13.31015773
2019-12-16 19:00,36.48803175,68.08888889,80.08888889,59.13406349,10.41225397
2019-12-16 20:00,78.04313291,145.1075949,157.3006329,63.35962025,9.48664557
2019-12-16 21:00,64.47100946,120.2555205,130.9684543,65.02451104,9.311356467
2019-12-16 22:00,69.06923077,129.2307692,141.5384615,65.63538462,9.09
2020-01-02 18:00,14.37490196,22.23529412,23.62745098,25.33333333,22.85803922
2020-01-02 19:00,14.14846154,21.95384615,22.98461538,21.67369231,25.15707692
2020-01-02 20:00,18.14529412,30.8342246,33.5026738,19.69026738,25.48737968
2020-01-02 21:00,19.25948936,32.30212766,35.90212766,19.50885106,25.22114894
2020-01-02 22:00,20.395,33.66666667,38,19.88833333,24.69666667
2020-01-02 23:00,22.7805,36.5,43.55,20.5355,23.822
2020-01-03 1:00,22.47,36.125,43.75,21.1,23.28125
2020-01-03 2:00,23.2,37,44,21.13,23.3
2020-01-03 4:00,25.29714286,39.68571429,47.97142857,21.30828571,22.90914286
2020-01-03 7:00,27.91119048,42.5952381,51.47619048,20.98404762,22.58571429
2020-01-03 10:00,19.71106061,33.22727273,37.71212121,21.8119697,24.35015152
2020-01-03 11:00,18.78611511,31.78057554,35.23741007,20.94464029,24.05917266
2020-04-07 10:00,13.90285714,20.42857143,21.14285714,34.46714286,21.21
2020-04-07 11:00,13.83777778,20.22222222,21.88888889,34.21777778,21.33
2020-04-07 18:00,28.36142857,45.71428571,55.28571429,35.99714286,24.13
2020-04-08 12:00,13.7269697,20.66666667,22.42424242,24.86878788,20.75606061
2020-04-08 13:00,13.51276923,21.01538462,23.43076923,22.84107692,21.55153846
2020-04-08 14:00,19.22789474,31.23157895,23.41052632,21.91947368,21.74715789
2020-04-08 15:00,12.54944444,18.7962963,21.05555556,22.06037037,21.98111111
2020-04-08 18:00,14.667,24.8,27.3,23.407,22.502
2020-04-08 19:00,15.05559322,25.28813559,27.42372881,23.15,21.92745763
2020-04-08 20:00,15.07742857,25.11428571,43.68571429,23.27428571,21.814
2020-04-08 21:00,17.97621951,30.34146341,33.31707317,24.17292683,21.53097561
2020-04-08 22:00,15.38894737,26.05263158,29.63157895,24.15526316,21.68789474
2020-04-08 23:00,16.23578947,28.39473684,31.21052632,24.62947368,21.63526316
2020-04-09 0:00,18.77888889,31.80555556,34.66666667,25.10416667,21.40138889
2020-04-09 1:00,19.57769231,32.68461538,35.66153846,25.21607692,21.32046154
2020-04-09 2:00,18.06754386,30.87719298,47.10526316,24.98894737,21.2054386
2020-04-09 3:00,17.0574359,29.23076923,32.15384615,25.27307692,20.95641026
2020-04-09 4:00,16.93369565,28.89130435,31.19565217,25.84130435,20.88782609
2020-04-09 5:00,17.10449612,29.24031008,31.08527132,26.22434109,20.81496124
2020-04-09 6:00,23.97975,42.05,35.05,26.943,20.72575
2020-04-09 7:00,18.08216667,31.15,43.48333333,27.723,20.59183333
2020-04-09 8:00,19.18698795,32.68674699,36.28915663,28.20457831,20.65831325
2020-04-09 9:00,18.32716667,31.7,35.03333333,28.4025,20.7215
2020-04-09 10:00,17.82928571,30.92857143,31.64285714,28.33928571,20.73642857
2020-04-09 12:00,20.74931034,35.89655172,41.17241379,26.85103448,21.28068966
2020-04-09 13:00,22.693,36.4,42.75714286,28.85742857,18.85385714
2020-04-09 14:00,18.01271186,30.79661017,34.61016949,26.90033898,20.64033898
2020-04-09 15:00,18.82322581,32.32258065,36,27.07548387,21.22564516
2020-04-09 16:00,22.75068966,37.37931034,43.86206897,31.59068966,19.31310345
2020-04-09 17:00,27.78636364,43.66233766,52.80519481,36.8238961,17.4574026
2020-04-09 18:00,28.20102564,44,60,35.86974359,17.57641026
2020-04-09 19:00,29.4385,44.53333333,55.11666667,42.38716667,12.86
2020-04-09 20:00,32.03233333,47.3,58.26666667,46.79866667,11.19933333
2020-04-14 12:00,34.08647059,51.41176471,64.11764706,35.46058824,20.76941176
2020-04-14 13:00,24.75666667,40.66666667,47.33333333,30.85666667,23.52
2020-04-14 14:00,19.20610169,33.75423729,42.99152542,30.04245763,22.9840678
2020-04-14 15:00,26.92375,43.125,61.46428571,29.56928571,23.41517857
2020-04-14 16:00,26.95311828,43.16129032,52.46236559,29.52655914,23.47376344
2020-04-14 17:00,25.61113636,41.11363636,46.90909091,27.84045455,23.41090909
2020-04-14 18:00,27.74969697,44.22727273,51.01515152,27.65666667,22.98757576
2020-04-16 10:00,42.55933333,72.86666667,58.06666667,37.842,18.95733333
2020-04-16 11:00,20.18784091,35.82954545,42.04545455,35.92761364,20.82920455
2020-04-16 12:00,20.934875,36.75,43.5875,34.603875,22.086125
2020-04-16 13:00,21.78881356,37.42372881,44.62711864,33.70135593,22.76711864
2020-04-16 14:00,26.33375,43.125,52.05208333,33.45729167,23.26270833
2020-04-16 15:00,28.54315789,45.59649123,55.98245614,32.24,23.98684211
2020-04-16 16:00,30.19405556,47.38888889,57.87222222,31.07366667,24.21616667
2020-04-16 17:00,30.40433333,47.7,58.45555556,30.96766667,24.59188889
2020-04-16 18:00,29.66706522,47,57.4673913,31.30978261,24.89576087
2020-04-16 19:00,26.26958333,43.02083333,52.33333333,32.31083333,24.344375
2020-04-16 20:00,23.29203252,39.29268293,47.28455285,32.91853659,23.80560976
2020-04-16 21:00,22.02714286,38.13445378,45.94117647,33.53537815,23.77361345
2020-04-16 22:00,23.68220339,39.94915254,70.89830508,33.93847458,24.03983051
2020-04-16 23:00,23.58923077,39.96153846,55.47435897,34,24.08076923
2020-04-17 0:00,26.73618421,43.65789474,59.73684211,34.02013158,24.26605263
2020-04-17 1:00,30.84513889,47.97222222,61.30555556,34.01125,24.41694444
2020-04-17 2:00,24.28027027,40.86486486,50.06756757,33.78162162,24.45054054
2020-04-17 3:00,18.35360577,33.65865385,38.51442308,34.06552885,24.31394231
2020-04-17 4:00,16.60361111,29.41666667,31.68055556,34.40625,24.27708333
2020-04-17 5:00,15.55868852,26.44262295,40.62295082,34.44344262,24.19737705
2020-04-17 6:00,14.48443548,23.37096774,24.48387097,34.62201613,24.13
2020-04-17 7:00,20.88839286,34.30357143,32.25,34.88946429,24.12785714
2020-04-17 8:00,13.29509434,19.73584906,21.04716981,36.31849057,24.11254717
2020-04-17 9:00,13.05643678,18.63218391,19.87356322,38.23068966,24.00068966
2020-04-17 10:00,15.07175258,23.40206186,23.16494845,41.59030928,24.07494845
2020-04-17 11:00,13.91461538,21.0591716,22.60946746,42.70153846,24.16633136
2020-04-17 12:00,12.63531915,17.5212766,19.27659574,40.55,24.67957447
2020-04-17 13:00,12.47092593,17.64814815,18.77777778,40.92962963,24.87055556
2020-04-17 14:00,13.46876543,19.61728395,21.25925926,43.22160494,24.99851852
2020-04-17 15:00,14.300375,22.225,24.1625,44.036125,25.19
2020-04-17 16:00,15.92804878,27.40650407,29.33333333,44.95869919,25.46065041
2020-04-17 17:00,18.04890909,33.72727273,37.87272727,45.85763636,25.718
2020-04-17 18:00,18.89103175,35.34920635,41.22222222,46.1531746,25.40992063
2020-04-17 19:00,17.88813008,33.56097561,38.77235772,45.97243902,25.08723577
2020-04-17 20:00,17.68901408,32.84507042,36.81690141,45.77380282,24.61380282
2020-04-22 14:00,6.686261682,6.392523364,7.841121495,28.63411215,23.71990654
2020-04-22 15:00,6.835894428,6.055718475,7.973607038,29.07958944,22.50082111
2020-04-22 16:00,5.941143695,5.002932551,6.372434018,29.43281525,22.8371261
2020-04-22 17:00,6.523636364,5.598240469,7.079178886,29.98956012,22.53498534
2020-04-22 18:00,5.881818182,4.686217009,5.747800587,29.62442815,22.29082111
2020-04-22 19:00,5.550911765,3.802941176,4.444117647,29.30411765,21.15579412
2020-04-22 20:00,5.773196481,3.797653959,4.451612903,29.67108504,20.51225806
2020-04-22 21:00,5.459126506,3.61746988,4.243975904,30.0576506,21.11460843
2020-04-22 22:00,4.892441176,3.267647059,3.758823529,30.31252941,22.085
2020-04-22 23:00,4.848240469,3.384164223,3.879765396,30.2188563,22.49507331
2020-04-23 0:00,5.024369501,3.715542522,4.31085044,30.13134897,22.72501466
2020-04-23 1:00,5.215923754,3.730205279,4.263929619,30.34609971,22.19055718
2020-04-23 2:00,5.350909091,3.762463343,4.322580645,30.57196481,21.87800587
2020-04-23 3:00,5.749560117,4.17888563,4.68914956,30.81381232,21.67510264
2020-04-23 4:00,6.309824047,4.82111437,5.401759531,31.09762463,21.51571848
2020-04-23 5:00,7.032903226,5.706744868,6.181818182,31.29319648,21.42706745
2020-04-23 6:00,7.790029412,6.661764706,7.188235294,31.49761765,21.38317647
2020-04-23 7:00,8.461348974,7.498533724,8.11143695,31.68029326,21.32483871
2020-04-23 8:00,9.347800587,8.721407625,9.425219941,31.91595308,21.31973607
2020-04-23 9:00,10.39557185,10.65982405,11.40762463,32.15560117,21.32894428
2020-04-23 10:00,10.36611765,10.87058824,11.70588235,32.08076471,21.78291176
2020-04-23 11:00,9.621847507,9.66568915,10.58944282,31.4814956,22.31715543
2020-04-23 12:00,9.208035191,9.275659824,10.46627566,30.63876833,22.64715543
2020-04-23 13:00,10.19472141,11.52199413,13.03812317,30.07460411,22.90249267
2020-04-23 14:00,9.328922156,9.856287425,11.08383234,30.33961078,23.16209581
2020-04-23 15:00,7.831325301,7.68373494,8.530120482,30.69740964,23.56771084
2020-04-23 16:00,7.645395894,7.580645161,8.794721408,30.09847507,23.80542522
2020-04-23 17:00,7.838152493,7.923753666,9.046920821,29.32211144,23.83046921
2020-04-23 18:00,6.992176471,6.855882353,7.635294118,29.05511765,23.83835294
2020-04-23 19:00,5.80542522,4.938416422,5.521994135,29.74002933,23.15269795
2020-04-23 20:00,5.803079179,4.630498534,5.2228739,30.33498534,22.51434018
2020-04-23 21:00,6.07170088,4.809384164,5.322580645,30.77847507,22.17768328
2020-04-23 22:00,6.630087977,5.428152493,5.938416422,30.99181818,21.95750733
2020-04-23 23:00,7.524985337,6.545454545,7.117302053,31.26577713,21.86604106
2020-04-24 0:00,6.941202346,5.75659824,6.387096774,31.30439883,21.82164223
2020-04-24 1:00,6.551617647,5.214705882,5.826470588,31.39623529,21.75823529
2020-04-24 2:00,6.481935484,5.08797654,5.618768328,31.52472141,21.68527859
2020-04-24 3:00,6.347302053,4.88856305,5.519061584,31.64920821,21.64739003
2020-04-24 4:00,6.283222892,4.780120482,5.421686747,31.80783133,21.6138253
2020-04-24 5:00,6.176882353,4.591176471,5.194117647,32.06241176,21.52976471
2020-04-24 6:00,6.091231672,4.442815249,4.935483871,32.28920821,21.47677419
2020-04-24 7:00,6.106832845,4.434017595,4.973607038,32.57480938,21.45372434
2020-04-24 8:00,6.445923754,4.862170088,5.469208211,33.03146628,21.49392962
2020-04-24 9:00,6.848475073,5.360703812,6.079178886,33.20739003,21.46935484
2020-04-24 10:00,7.482258065,6.454545455,7.202346041,33.83035191,22.21524927
2020-04-24 11:00,7.391058824,6.738235294,7.394117647,33.24376471,23.08297059
2020-04-24 12:00,6.904134897,6.348973607,7.129032258,32.49319648,23.54498534
2020-04-24 13:00,6.967683284,6.519061584,7.202346041,32.11782991,23.69463343
2020-04-24 14:00,8.05849359,7.974358974,8.833333333,32.4263141,23.81820513
2020-04-24 15:00,8.588493151,8.773972603,9.910958904,32.89321918,24.15294521
2020-04-24 17:00,14.97233645,23.94859813,27.03271028,39.63219626,19.12037383
2020-04-24 18:00,14.86575221,23.73156342,26.8259587,43.01103245,17.5080236
2020-04-24 19:00,14.86822485,24.02071006,27.67455621,51.34807692,14.29866864
2020-04-24 20:00,16.70245562,28.03846154,32.09763314,50.62940828,12.80997041
2020-04-24 21:00,15.10940828,24.06213018,27.68639053,53.87571006,12.22801775
2020-04-24 22:00,15.38753049,24.26829268,28.21646341,57.60161585,11.51856707
2020-04-24 23:00,15.37298039,23.89019608,27.47058824,56.54968627,11.01819608
2020-04-25 0:00,16.01445183,25.2923588,28.80066445,54.68249169,10.86415282
2020-04-25 1:00,16.01016667,25.33333333,29.23666667,52.7456,10.9533
2020-04-25 2:00,15.21274336,23.46312684,27.02654867,51.20660767,11.04368732
2020-04-25 3:00,13.09100295,18.32448378,21.34513274,49.61861357,11.13380531
2020-04-25 4:00,12.45867647,16.66470588,19.46470588,49.31958824,11.31855882
2020-04-25 5:00,12.64834808,17.25663717,19.79351032,49.51153392,11.54451327
2020-04-25 6:00,13.31504425,19.14159292,22.18584071,50.08619469,11.57584071
2020-04-25 7:00,13.73622419,20.65781711,24.22123894,49.76073746,12.70811209
2020-04-25 8:00,14.02301775,21.55029586,25.02662722,48.2466568,14.03248521
2020-04-25 9:00,15.86466463,27.09756098,31.08841463,46.39847561,16.33347561
2020-04-25 10:00,19.06375,34.88690476,40.88392857,44.0483631,19.39285714
2020-04-25 11:00,24.86683077,42.19384615,51.70153846,44.52427692,20.45316923
2020-04-25 12:00,28.74013559,46.26440678,57.21355932,44.67149153,21.31745763
2020-04-25 13:00,29.30790123,47.00925926,58.42901235,44.57194444,22.16574074
2020-04-25 14:00,29.7762963,47.57407407,59.27777778,42.81546296,23.1991358
2020-04-25 15:00,30.33412308,48.16307692,60.30769231,44.32556923,22.75338462
2020-04-25 16:00,30.88183183,48.69069069,61.3003003,46.42393393,21.84051051
2020-04-25 17:00,30.31864865,47.81081081,59.6996997,46.64189189,20.33621622
2020-04-25 18:00,27.36579114,44.6835443,55.9778481,51.89955696,17.86322785
