time,DMU1_AI,DMU1_RAW,DMU1_PM10,DMU1_RH,DMU1_TEMP,DMU2_AI,DMU2_RAW,DMU2_PM10,DMU2_RH,DMU2_TEMP,DMU3_AI,DMU3_RAW,DMU3_PM10,DMU3_RH,DMU3_TEMP,DMU4_AI,DMU4_RAW,DMU4_PM10,DMU4_RH,DMU4_TEMP
2020-07-19 08:34:00,10.614545454545457,29.636363636363637,33.54545454545455,88.67909090909092,22.165454545454548,18.552727272727275,33.90909090909091,38.09090909090909,96.13909090909092,21.03,11.291818181818183,27.818181818181817,30.636363636363637,81.46727272727274,23.567272727272726,11.65,31.272727272727273,34.63636363636363,85.54,22.849999999999998
2020-07-19 08:36:00,10.303636363636365,28.636363636363637,31.363636363636363,88.79636363636364,22.079090909090908,18.12818181818182,32.72727272727273,35.72727272727273,96.3009090909091,20.979090909090903,11.356,28.1,30.3,81.54799999999999,23.494,11.722,31.7,34.8,85.775,22.759000000000004
2020-07-19 08:38:00,10.284,28.7,31.6,88.911,21.974,17.905454545454546,32.09090909090909,36.27272727272727,96.46090909090908,20.903636363636366,11.368181818181817,28.09090909090909,29.454545454545453,81.45727272727274,23.41090909090909,11.438181818181818,30.90909090909091,34.18181818181818,85.94181818181819,22.671818181818182
2020-07-19 08:40:00,10.549999999999999,29.727272727272727,31.90909090909091,89.17818181818183,22.001818181818184,18.11,32.666666666666664,35.416666666666664,96.72000000000001,20.889999999999997,10.956,27.0,30.1,81.67099999999999,23.344,11.299000000000001,30.6,33.5,86.123,22.604999999999997
2020-07-19 08:42:00,10.604000000000001,29.9,33.7,89.124,21.978,18.10363636363636,32.63636363636363,38.0,96.76181818181819,20.849999999999998,10.818,26.7,29.9,82.01899999999999,23.313000000000002,11.146999999999998,30.2,33.7,86.40000000000002,22.583
2020-07-19 08:44:00,10.212727272727273,28.545454545454547,31.181818181818183,89.15090909090911,21.983636363636364,17.68181818181818,31.454545454545453,34.81818181818182,96.82363636363635,20.835454545454546,10.909090909090908,27.09090909090909,29.0,82.25999999999999,23.279999999999998,11.354545454545452,31.09090909090909,34.18181818181818,86.70909090909092,22.581818181818182
2020-07-19 08:46:00,10.263,28.8,31.8,89.30000000000001,21.95,17.365454545454547,30.545454545454547,32.36363636363637,97.02545454545456,20.835454545454546,10.689000000000002,26.7,29.5,82.88,23.247999999999998,11.125,30.5,34.0,87.08099999999999,22.555999999999997
2020-07-19 08:48:00,9.773,27.2,30.5,89.63799999999999,21.978,16.8,28.916666666666668,31.0,97.21333333333332,20.847500000000004,10.525,26.1,29.1,82.981,23.295,10.92909090909091,29.90909090909091,33.18181818181818,87.38727272727273,22.589090909090906
2020-07-19 08:50:00,10.019000000000002,28.1,29.9,89.81499999999998,22.022,17.52909090909091,31.0,33.81818181818182,97.40818181818182,20.885454545454547,10.646363636363636,26.636363636363637,29.363636363636363,83.2590909090909,23.326363636363638,10.618,28.9,31.5,87.56899999999999,22.588
2020-07-19 08:52:00,9.639090909090909,26.818181818181817,29.636363636363637,90.12636363636364,22.14818181818182,17.12090909090909,29.818181818181817,32.81818181818182,97.62454545454544,20.994545454545456,10.334999999999997,25.6,27.3,83.43700000000001,23.434,10.607000000000001,29.0,30.9,88.07699999999998,22.708000000000002
